Position,Origin
963,https://www.president.gov.ua/news/derzhava-robit-use-shob-dopomogti-mariupolyu-zvernennya-prez-73485
964,https://www.president.gov.ua/news/zavdyaki-nashim-zahisnikam-ukrayinci-ne-stali-rabami-j-nikol-73477
965,https://www.president.gov.ua/news/yevropejci-povinni-posilyuvati-sankciyi-proti-rosiyi-tak-sho-73465
966,https://www.president.gov.ua/news/ukrayinci-vistoyali-j-nadihnuli-ves-svit-svoyeyu-rishuchisty-73457
967,https://www.president.gov.ua/news/svit-ne-virit-u-majbutnye-rosiyi-govorit-pro-ukrayinu-dopoma-73445
968,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-parl-73441
969,https://www.president.gov.ua/news/u-providnih-stolicyah-lyudyanist-povinna-peremogti-strah-ta-73429
970,https://www.president.gov.ua/news/kozhen-den-sprotivu-stvoryuye-dlya-ukrayini-krashi-umovi-na-73417
971,https://www.president.gov.ua/news/majbutnye-kontinentu-virishuyemo-mi-svoyim-sprotivom-i-nashi-73397
972,https://www.president.gov.ua/news/zuhvalist-agresora-ce-chitkij-signal-sho-zastosovanih-proti-73393
973,https://www.president.gov.ua/news/ukrayina-otrimuye-vid-partneriv-pidtrimku-pidkriplenu-konkre-73377
974,https://www.president.gov.ua/news/ukrayinci-ne-vidstupayut-ne-zdayutsya-ne-zupinyayut-sprotivu-73373
975,https://www.president.gov.ua/news/upevnenij-sho-vzhe-skoro-mi-zmozhemo-skazati-nashim-lyudyam-73365
976,https://www.president.gov.ua/news/mi-prodovzhuyemo-borotisya-mi-zahistimo-nashu-derzhavu-i-zvi-73357
977,https://www.president.gov.ua/news/mi-perezhili-nich-yaka-mogla-zupiniti-istoriyu-ukrayini-ta-y-73337
978,https://www.president.gov.ua/news/ukrayinu-stilki-raziv-hotili-znishiti-ale-ne-zmogli-zvernenn-73297
979,https://www.president.gov.ua/news/dlya-nas-ce-vitchiznyana-vijna-i-mi-znayemo-chim-taki-vijni-73293
980,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayinci-simvol-nezlamnosti-73281
981,https://www.president.gov.ua/news/raketa-po-centralnij-ploshi-harkova-ce-terorizm-i-rosiya-may-73261
982,https://www.president.gov.ua/news/zlo-ozbroyene-raketami-bombami-j-artileriyeyu-treba-zupiniti-73257
983,https://www.president.gov.ua/news/stoyimo-micno-zvernennya-prezidenta-ukrayini-73241
984,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-do-gromadyan-73233
985,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-do-gromadyan-u-chetvertij-den-73221
986,https://www.president.gov.ua/news/prezident-ukrainy-vladimir-zelenskij-obratilsya-k-grazhdanam-73217
987,https://www.president.gov.ua/news/mi-vistoyali-zvernennya-prezidenta-ukrayini-u-tretij-den-vij-73197
988,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-vvecheri-drugogo-dnya-masshta-73189
989,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-73165
990,https://www.president.gov.ua/news/zvernennya-prezidenta-na-drugij-ranok-masshtabnoyi-vijni-73153
